EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,JobLevel,Education,EducationField,DistanceFromHome,MonthlyIncome,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,NumCompaniesWorked,TrainingTimesLastYear,OverTime,BusinessTravel,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,JobInvolvement,RelationshipSatisfaction,PerformanceRating,Attrition
1304,37,Female,Single,Research & Development,R&D Manager,3,4,Marketing,1,97245,16,0,10,5,4,2,0,2,No,Travel_Rarely,4,3,3,3,4,3,No
1305,37,Male,Married,Sales,Sales Manager,1,2,Technical Degree,1,50096,12,1,12,6,5,1,4,2,Yes,Travel_Rarely,2,4,2,2,3,3,Yes
1306,20,Female,Single,Research & Development,Manufacturing Director,1,2,Medical,21,44390,15,3,2,0,0,0,2,2,Yes,Travel_Rarely,3,1,3,3,3,4,No
1307,32,Male,Single,Finance,Finance Manager,1,2,Technical Degree,6,47405,11,2,7,1,0,0,0,4,No,Travel_Rarely,1,4,3,2,4,3,Yes
1308,37,Female,Divorced,Sales,Sales Executive,2,4,Human Resources,14,66793,14,1,3,2,1,2,1,1,No,Travel_Rarely,3,4,3,4,3,3,No
1309,35,Male,Married,Sales,Sales Executive,2,4,Life Sciences,1,54907,19,3,3,3,1,1,2,2,No,Non-Travel,4,4,3,3,4,3,No
1310,21,Male,Married,Sales,Sales Executive,2,3,Medical,3,59260,15,3,3,1,0,0,2,2,No,Travel_Frequently,4,1,3,4,4,3,No
1311,33,Male,Divorced,Research & Development,R&D Manager,3,2,Technical Degree,7,79286,12,1,6,6,3,2,2,3,No,Travel_Rarely,3,1,1,2,2,4,No
1312,42,Male,Single,Sales,Sales Manager,2,3,Life Sciences,6,62056,15,0,17,11,9,7,4,1,No,Travel_Frequently,4,4,3,2,4,3,Yes
1313,37,Female,Married,Research & Development,R&D Manager,1,2,Medical,16,52279,12,2,8,1,0,0,3,2,No,Travel_Rarely,1,4,3,1,4,4,No
1314,24,Male,Single,Research & Development,R&D Manager,3,3,Medical,2,70854,11,0,6,4,2,4,2,3,No,Travel_Rarely,3,3,2,3,4,3,Yes
1315,36,Male,Divorced,Research & Development,R&D Manager,1,3,Other,1,52864,11,0,7,0,0,0,3,4,No,Travel_Rarely,3,4,3,1,4,3,No
1316,36,Female,Single,Research & Development,Laboratory Technician,2,5,Marketing,10,71786,17,2,2,0,0,0,4,3,No,Travel_Frequently,1,2,3,3,2,3,No
1317,41,Male,Single,Sales,Sales Executive,1,3,Technical Degree,9,42770,13,0,0,0,0,0,6,4,No,Travel_Rarely,4,4,2,3,4,3,No
1318,48,Female,Single,Research & Development,R&D Manager,1,3,Medical,2,54029,14,0,4,0,0,0,2,1,No,Travel_Rarely,3,3,2,4,3,4,No
1319,39,Male,Married,Research & Development,R&D Manager,1,3,Human Resources,1,50040,13,0,8,1,0,0,2,0,No,Travel_Rarely,2,4,3,3,4,4,Yes
1320,47,Female,Married,Sales,Sales Executive,1,4,Human Resources,1,37821,11,2,3,3,1,3,3,2,Yes,Travel_Rarely,4,4,3,4,3,3,Yes
1321,34,Male,Married,Sales,Sales Representative,1,3,Human Resources,2,43643,11,1,9,6,4,2,0,2,No,Travel_Frequently,4,1,3,4,2,3,No
1322,20,Female,Married,Finance,Finance Manager,1,4,Marketing,12,51524,16,2,2,0,0,0,1,2,Yes,Non-Travel,3,4,3,3,3,4,Yes
1323,46,Male,Single,Sales,Sales Manager,1,1,Marketing,6,36609,20,1,6,0,0,0,6,2,No,Travel_Rarely,3,4,2,4,4,3,Yes
1324,30,Male,Divorced,Research & Development,Research Scientist,2,1,Human Resources,1,56997,13,1,1,0,0,0,3,3,No,Travel_Frequently,3,2,3,4,4,3,No
1325,48,Male,Married,Research & Development,R&D Manager,3,3,Other,1,86138,14,1,6,4,3,0,0,2,Yes,Non-Travel,2,4,3,2,1,3,Yes
1326,30,Female,Married,Research & Development,R&D Manager,1,1,Technical Degree,7,44148,16,0,5,3,2,1,2,2,No,Travel_Rarely,3,4,3,3,4,3,No
1327,24,Male,Married,IT,Data Analyst,2,3,Marketing,11,63696,15,1,5,0,0,0,5,2,No,Travel_Rarely,3,2,2,3,2,4,No
1328,23,Male,Married,Research & Development,Research Scientist,1,2,Human Resources,8,53039,17,0,5,3,2,2,3,3,No,Non-Travel,4,3,3,3,2,4,No
1329,20,Female,Married,Finance,Finance Manager,1,1,Other,8,45361,13,0,2,0,0,0,0,6,No,Travel_Rarely,4,4,3,2,4,3,No
1330,38,Male,Married,IT,IT Manager,2,1,Life Sciences,1,76041,11,0,7,1,0,1,4,3,Yes,Travel_Rarely,2,1,3,3,2,3,No
1331,45,Male,Single,Human Resources,HR Executive,1,3,Technical Degree,5,36541,16,1,7,7,5,4,2,2,Yes,Travel_Rarely,3,3,2,1,1,3,Yes
1332,37,Female,Single,Research & Development,Manufacturing Director,2,3,Life Sciences,6,57633,17,1,9,9,4,3,1,3,No,Travel_Frequently,2,2,3,3,2,3,No
1333,45,Female,Single,IT,IT Support,3,4,Other,1,95073,13,1,18,11,10,1,4,3,No,Travel_Frequently,2,3,3,3,3,3,No
1334,27,Male,Divorced,Finance,Financial Analyst,1,2,Marketing,25,55679,13,1,7,0,0,0,5,2,Yes,Travel_Frequently,4,4,2,3,4,3,Yes
1335,34,Female,Married,Finance,Financial Analyst,3,2,Marketing,9,97848,11,1,11,9,3,6,2,2,Yes,Non-Travel,2,1,3,4,1,3,No
1336,35,Male,Single,Sales,Sales Manager,3,2,Human Resources,4,85483,21,0,17,13,9,0,6,3,No,Non-Travel,4,2,4,2,4,4,No
1337,30,Male,Single,Sales,Sales Manager,2,2,Human Resources,22,55173,13,1,4,0,0,0,4,3,No,Travel_Rarely,2,4,4,3,2,3,No
1338,40,Male,Married,Research & Development,Laboratory Technician,1,4,Life Sciences,2,41869,16,0,7,0,0,0,8,2,No,Travel_Rarely,3,3,1,3,4,3,No
1339,36,Female,Married,IT,IT Support,1,4,Human Resources,2,56372,22,0,3,1,0,1,1,2,Yes,Travel_Frequently,1,1,3,3,3,3,Yes
1340,33,Female,Single,Research & Development,R&D Manager,2,4,Life Sciences,1,56231,11,0,2,1,0,0,1,2,No,Travel_Rarely,3,3,2,3,4,3,No
1341,39,Female,Married,Research & Development,Laboratory Technician,2,2,Medical,1,55743,11,1,10,6,5,1,0,3,No,Travel_Rarely,4,1,4,3,4,4,No
1342,40,Female,Divorced,Research & Development,Laboratory Technician,1,4,Human Resources,17,45797,11,1,5,2,1,0,3,3,No,Travel_Rarely,4,4,3,2,3,3,No
1343,37,Male,Single,Sales,Sales Representative,1,3,Technical Degree,1,43099,17,1,2,1,0,0,2,5,No,Travel_Rarely,2,1,4,3,4,3,Yes
1344,36,Male,Married,Research & Development,R&D Manager,2,5,Life Sciences,1,60296,19,0,7,2,1,1,7,2,No,Travel_Frequently,4,4,4,2,4,4,No
1345,39,Female,Married,Sales,Sales Representative,1,3,Marketing,1,48082,14,0,4,1,0,0,0,6,No,Travel_Rarely,4,4,3,3,1,3,No
1346,45,Male,Single,Sales,Sales Manager,2,2,Human Resources,1,49183,13,0,3,0,0,0,1,1,No,Travel_Rarely,4,2,2,3,4,3,No
1347,31,Female,Married,Sales,Sales Executive,4,3,Marketing,3,79529,11,3,13,11,6,1,4,1,Yes,Travel_Rarely,4,4,2,4,4,3,No
1348,35,Male,Divorced,Sales,Sales Executive,2,3,Technical Degree,1,56359,11,0,5,2,0,2,1,4,Yes,Travel_Rarely,4,4,3,3,4,3,No
1349,25,Male,Married,Sales,Sales Representative,2,2,Technical Degree,17,54658,11,2,7,3,2,0,2,2,Yes,Travel_Frequently,1,4,3,3,3,3,Yes
1350,52,Female,Divorced,Research & Development,R&D Manager,2,3,Technical Degree,11,63246,18,2,10,6,5,0,3,2,No,Travel_Rarely,4,3,4,3,3,3,No
1351,34,Male,Single,Research & Development,Research Scientist,1,3,Medical,31,49650,16,0,8,1,0,1,3,4,Yes,Travel_Rarely,4,4,3,3,2,3,No
1352,52,Male,Married,IT,IT Support,1,3,Technical Degree,1,64476,14,0,2,1,0,1,4,3,No,Travel_Rarely,4,2,3,4,3,3,No
1353,41,Male,Married,Human Resources,Recruiter,2,3,Human Resources,29,51044,14,3,11,5,3,3,5,3,Yes,Travel_Rarely,3,3,4,1,4,3,No
1354,49,Male,Divorced,Finance,Accountant,3,5,Life Sciences,7,99816,11,0,12,10,6,4,1,2,No,Travel_Rarely,4,3,4,2,3,4,No
1355,34,Female,Divorced,Research & Development,Research Scientist,1,3,Medical,2,54026,11,0,3,3,2,0,1,2,Yes,Travel_Frequently,3,4,4,3,2,3,No
1356,54,Male,Single,Sales,Sales Executive,1,4,Marketing,7,47639,17,0,4,4,1,0,4,2,No,Travel_Rarely,1,3,3,3,2,3,No
1357,48,Male,Married,Research & Development,R&D Manager,1,5,Technical Degree,3,45322,14,0,1,0,0,0,1,1,Yes,Non-Travel,3,4,3,3,1,3,No
1358,33,Male,Married,IT,Software Engineer,2,3,Medical,12,65715,23,0,7,0,0,0,3,4,No,Travel_Frequently,4,1,4,1,1,3,No
1359,44,Male,Single,Human Resources,Recruiter,1,5,Human Resources,5,40464,16,1,8,5,4,2,2,3,No,Non-Travel,3,2,3,3,3,3,No
1360,34,Female,Single,Research & Development,Research Scientist,2,3,Life Sciences,5,67470,13,0,9,7,3,0,5,5,No,Travel_Rarely,1,4,2,2,3,3,Yes
1361,39,Male,Married,Human Resources,HR Manager,1,3,Marketing,2,34260,14,1,7,2,1,2,4,2,No,Travel_Rarely,1,4,3,3,4,3,No
1362,39,Male,Married,Research & Development,R&D Manager,2,5,Marketing,10,75796,13,0,14,7,4,6,5,2,Yes,Non-Travel,4,3,3,2,4,3,No
1363,40,Male,Divorced,Sales,Sales Executive,1,2,Human Resources,21,50288,13,1,6,0,0,0,7,1,No,Travel_Rarely,2,2,3,4,3,3,Yes
1364,20,Male,Married,Human Resources,HR Manager,1,1,Human Resources,9,41577,13,1,2,0,0,0,1,2,Yes,Non-Travel,3,1,3,3,3,3,No
1365,48,Male,Divorced,Research & Development,Research Scientist,2,2,Technical Degree,4,62301,11,2,6,6,3,0,6,3,No,Travel_Frequently,4,4,2,3,4,4,Yes
1366,34,Female,Married,IT,Software Engineer,1,4,Technical Degree,3,53669,11,2,9,2,1,0,2,5,Yes,Non-Travel,4,4,3,4,1,3,No
1367,29,Male,Married,Research & Development,R&D Manager,2,3,Life Sciences,1,58120,17,0,11,9,4,3,3,5,Yes,Travel_Rarely,4,2,2,1,3,3,Yes
1368,37,Male,Married,Research & Development,Research Scientist,1,4,Life Sciences,7,54567,12,0,4,1,0,1,4,2,Yes,Travel_Rarely,4,2,2,1,4,3,No
1369,37,Male,Single,Research & Development,Manufacturing Director,2,2,Life Sciences,2,77384,11,1,9,9,8,1,1,5,Yes,Travel_Rarely,3,4,3,2,3,3,No
1370,30,Male,Married,IT,Software Engineer,1,3,Life Sciences,1,52634,11,0,0,0,0,0,3,3,Yes,Travel_Rarely,4,3,2,3,3,3,Yes
1371,22,Male,Married,Research & Development,Manufacturing Director,1,3,Human Resources,10,48475,17,0,4,2,0,0,1,2,Yes,Travel_Rarely,2,4,4,3,4,3,Yes
1372,35,Female,Single,Human Resources,Recruiter,5,5,Medical,10,90241,11,0,17,12,4,0,1,4,Yes,Travel_Rarely,3,3,4,2,4,3,No
1373,22,Male,Married,Research & Development,Manufacturing Director,2,3,Life Sciences,6,64313,11,1,4,1,0,1,5,2,No,Travel_Rarely,2,4,2,1,3,3,No
1374,39,Female,Married,IT,IT Support,2,4,Life Sciences,7,79777,11,1,6,1,0,1,4,4,No,Travel_Frequently,4,2,2,2,3,3,No
1375,22,Male,Single,Research & Development,R&D Manager,1,2,Technical Degree,1,51531,11,2,0,0,0,0,2,2,No,Travel_Frequently,3,4,4,3,4,3,No
1376,38,Male,Divorced,Finance,Financial Analyst,4,3,Life Sciences,4,119686,11,0,11,10,7,7,1,4,No,Travel_Frequently,3,3,3,3,4,3,No
1377,35,Male,Single,Research & Development,Research Scientist,1,4,Marketing,4,42962,14,1,1,1,0,1,3,1,No,Travel_Frequently,2,3,4,2,2,3,No
1378,53,Male,Divorced,Finance,Accountant,1,3,Medical,1,57072,16,1,8,1,0,0,1,6,Yes,Non-Travel,2,4,2,3,3,3,No
1379,31,Male,Married,Sales,Sales Representative,2,5,Marketing,23,59700,14,2,13,8,3,1,3,3,No,Travel_Rarely,3,1,2,3,4,3,No
1380,46,Female,Married,Research & Development,Laboratory Technician,1,2,Technical Degree,1,43928,14,1,5,0,0,0,2,5,Yes,Travel_Rarely,4,2,3,3,4,3,No
1381,20,Male,Married,IT,Software Engineer,2,4,Human Resources,1,74816,11,1,2,0,0,0,5,6,Yes,Travel_Rarely,4,1,2,4,3,3,No
1382,34,Female,Divorced,Research & Development,Manufacturing Director,1,3,Human Resources,8,44053,11,2,6,2,1,1,0,2,Yes,Non-Travel,3,4,2,2,2,3,Yes
1383,55,Female,Married,Human Resources,HR Executive,4,4,Human Resources,6,69883,12,0,17,12,6,1,5,2,No,Travel_Rarely,2,3,3,4,3,4,No
1384,57,Female,Married,Sales,Sales Manager,1,3,Human Resources,1,46492,13,1,1,1,0,1,3,2,Yes,Travel_Rarely,2,4,3,3,1,3,No
1385,32,Female,Single,IT,Data Analyst,2,2,Life Sciences,9,86942,15,0,6,0,0,0,2,2,No,Travel_Rarely,2,4,3,4,2,4,No
1386,30,Female,Married,Research & Development,Research Scientist,1,4,Marketing,5,49203,16,0,2,1,0,1,0,4,Yes,Travel_Frequently,2,4,3,2,3,3,Yes
1387,29,Male,Single,Sales,Sales Representative,2,3,Medical,12,63497,13,0,4,2,0,2,0,5,No,Travel_Rarely,3,4,3,3,2,4,No
1388,45,Female,Married,Research & Development,R&D Manager,1,3,Marketing,1,46533,15,1,4,3,1,1,2,2,No,Travel_Rarely,4,2,4,3,2,3,No
1389,30,Male,Single,Research & Development,Laboratory Technician,2,3,Other,23,65794,21,1,4,4,3,4,1,3,No,Travel_Frequently,2,3,2,4,4,3,No
1390,44,Male,Married,Research & Development,Research Scientist,1,3,Human Resources,3,47615,11,0,3,1,0,1,1,2,No,Travel_Frequently,2,3,3,3,4,4,Yes
1391,42,Male,Married,Sales,Sales Manager,5,3,Marketing,16,117953,15,2,19,13,9,0,3,2,Yes,Travel_Frequently,1,2,3,4,2,3,No
1392,35,Male,Married,IT,Software Engineer,1,2,Other,5,59432,20,3,8,3,1,0,4,5,Yes,Non-Travel,3,4,3,2,2,3,No
1393,33,Female,Single,Sales,Sales Manager,1,2,Human Resources,28,37816,18,2,6,0,0,0,0,1,Yes,Non-Travel,4,1,3,2,2,3,No
1394,37,Male,Married,Finance,Financial Analyst,3,2,Technical Degree,28,94799,16,0,7,5,2,1,5,1,No,Travel_Rarely,4,3,3,3,2,3,No
1395,33,Female,Divorced,Sales,Sales Representative,4,3,Medical,25,96501,11,0,15,13,4,3,5,2,No,Travel_Rarely,2,1,4,3,4,4,No
1396,38,Male,Divorced,Research & Development,Research Scientist,1,1,Marketing,5,55071,11,0,2,0,0,0,2,1,No,Travel_Rarely,3,2,3,1,2,4,No
1397,44,Male,Single,Sales,Sales Executive,5,4,Other,25,101639,11,0,26,23,9,1,1,1,Yes,Non-Travel,4,4,3,3,3,3,No
1398,36,Male,Divorced,Research & Development,Research Scientist,1,2,Other,1,42674,17,1,10,3,1,0,2,2,Yes,Travel_Frequently,4,4,3,3,2,3,No
1399,38,Male,Divorced,Research & Development,Manufacturing Director,1,2,Human Resources,8,51528,13,0,8,1,0,1,2,4,No,Travel_Rarely,4,2,3,4,1,3,No
1400,29,Male,Married,Sales,Sales Executive,2,3,Human Resources,27,67163,14,0,11,9,5,6,2,2,No,Travel_Rarely,4,1,3,3,2,4,No
1401,22,Female,Single,Human Resources,HR Executive,1,4,Marketing,4,41012,14,0,4,2,1,1,5,1,No,Travel_Rarely,4,4,3,2,4,3,No
1402,36,Male,Single,Human Resources,Recruiter,1,3,Medical,40,44954,15,0,6,1,0,1,6,2,No,Travel_Frequently,1,2,4,3,4,3,Yes
1403,42,Male,Single,Research & Development,R&D Manager,1,3,Life Sciences,19,44782,13,2,9,3,1,3,4,5,No,Travel_Rarely,4,1,3,2,2,3,No
1404,36,Female,Single,Sales,Sales Manager,1,4,Human Resources,6,50239,16,1,4,2,1,0,0,6,No,Travel_Rarely,4,3,3,3,1,3,No
1405,40,Female,Single,IT,IT Manager,1,3,Human Resources,5,52009,19,1,0,0,0,0,1,5,No,Non-Travel,4,4,4,2,3,4,No
1406,40,Female,Married,Sales,Sales Representative,4,3,Marketing,18,97503,15,0,17,11,6,0,4,3,Yes,Travel_Rarely,4,3,2,3,4,3,No
1407,34,Male,Single,Sales,Sales Executive,1,2,Other,19,41923,18,1,14,7,6,3,0,2,No,Travel_Frequently,1,4,2,3,3,3,Yes
1408,34,Male,Single,Sales,Sales Representative,1,4,Other,1,40432,15,0,7,1,0,1,4,2,No,Travel_Rarely,4,3,3,4,4,4,No
1409,33,Female,Married,Sales,Sales Representative,1,3,Human Resources,3,44450,14,1,8,2,0,0,2,5,No,Travel_Frequently,1,3,2,3,4,3,No
1410,26,Female,Married,Sales,Sales Manager,2,3,Medical,6,54239,12,0,2,2,1,2,1,3,Yes,Travel_Rarely,4,4,3,3,3,3,No
1411,36,Female,Married,Sales,Sales Representative,4,3,Life Sciences,3,81783,14,1,13,10,6,0,1,2,Yes,Travel_Rarely,2,1,2,3,4,3,No
1412,42,Male,Divorced,Finance,Finance Manager,1,1,Marketing,7,54346,16,0,8,2,1,2,2,2,No,Travel_Frequently,4,2,4,3,3,3,No
1413,33,Female,Single,Research & Development,R&D Manager,1,2,Life Sciences,16,46254,11,1,3,3,2,2,2,0,No,Travel_Rarely,3,3,2,3,3,4,No
1414,28,Male,Married,Sales,Sales Representative,2,4,Other,4,66670,14,1,9,4,3,4,4,0,No,Travel_Rarely,4,1,3,4,4,3,No
1415,39,Male,Single,Human Resources,HR Manager,1,3,Human Resources,3,43062,14,0,4,2,1,2,3,4,No,Travel_Rarely,2,4,3,2,2,3,No
1416,40,Male,Married,Sales,Sales Representative,1,4,Marketing,2,43252,17,2,8,3,2,3,0,2,No,Travel_Rarely,4,3,4,4,3,3,No
1417,36,Male,Single,Sales,Sales Executive,2,5,Medical,2,59157,19,0,4,2,0,2,1,5,No,Travel_Rarely,3,2,2,2,4,4,No
1418,28,Male,Single,Sales,Sales Representative,3,2,Medical,8,65667,14,1,10,8,7,1,0,3,Yes,Travel_Rarely,3,3,3,3,4,3,No
1419,29,Male,Married,IT,IT Support,1,3,Life Sciences,5,55299,11,1,6,2,1,0,1,3,No,Travel_Rarely,2,1,2,3,2,3,Yes
1420,26,Male,Divorced,Sales,Sales Executive,2,3,Medical,15,54698,17,1,6,0,0,0,2,3,Yes,Travel_Frequently,4,2,2,2,3,3,No
1421,20,Male,Married,IT,IT Manager,1,2,Other,19,56045,16,0,2,0,0,0,6,3,No,Travel_Rarely,3,3,2,3,2,3,No
1422,31,Male,Married,Research & Development,Laboratory Technician,1,5,Other,1,55023,11,1,6,0,0,0,1,4,Yes,Travel_Rarely,1,1,1,4,4,3,Yes
1423,29,Male,Single,Sales,Sales Representative,1,3,Other,1,36809,18,0,3,1,0,0,2,3,No,Travel_Rarely,3,4,3,2,4,4,No
1424,30,Male,Single,Human Resources,HR Executive,1,2,Other,11,35591,12,2,8,3,1,1,2,4,Yes,Travel_Rarely,2,3,2,3,4,3,No
1425,34,Female,Divorced,Finance,Accountant,3,4,Technical Degree,13,75910,11,0,8,7,5,0,5,2,No,Travel_Rarely,1,3,1,2,3,4,No
1426,34,Male,Married,Research & Development,Manufacturing Director,3,3,Medical,3,94970,17,1,12,7,2,0,2,2,No,Travel_Rarely,4,1,4,2,4,3,No
1427,32,Male,Married,Sales,Sales Representative,1,3,Other,6,50281,11,2,9,3,1,0,1,0,No,Travel_Rarely,2,2,3,3,3,3,Yes
1428,42,Male,Single,Finance,Finance Manager,2,4,Life Sciences,2,62193,20,1,7,1,0,1,3,2,No,Travel_Frequently,3,3,2,2,4,3,No
1429,40,Female,Single,Research & Development,Manufacturing Director,2,5,Marketing,1,76744,11,0,2,0,0,0,1,4,No,Travel_Rarely,4,4,3,3,3,3,No
1430,20,Male,Divorced,Sales,Sales Executive,1,4,Other,8,38400,13,0,2,0,0,0,2,3,No,Travel_Rarely,4,3,2,3,1,3,No
1431,31,Male,Single,IT,Data Analyst,1,4,Medical,11,50757,11,3,8,1,0,1,0,3,No,Travel_Rarely,4,4,2,3,4,3,Yes
1432,45,Male,Single,Research & Development,Manufacturing Director,1,4,Medical,6,41433,20,2,2,1,0,1,1,0,No,Travel_Rarely,3,2,3,4,3,4,No
1433,28,Male,Single,Research & Development,Manufacturing Director,1,2,Technical Degree,28,53695,19,1,9,3,2,0,6,3,No,Travel_Frequently,2,1,4,2,4,3,Yes
1434,27,Female,Divorced,Finance,Finance Manager,1,4,Life Sciences,5,56895,15,0,6,0,0,0,4,2,No,Non-Travel,2,4,3,3,3,3,No
1435,37,Female,Married,Sales,Sales Manager,4,2,Life Sciences,1,86590,16,2,10,8,5,1,2,1,No,Travel_Rarely,4,1,4,3,3,3,No
1436,26,Male,Single,Finance,Finance Manager,1,4,Technical Degree,3,52849,13,2,2,1,0,1,5,5,No,Travel_Rarely,1,3,3,3,2,3,Yes
1437,52,Male,Single,Research & Development,R&D Manager,1,2,Technical Degree,2,44140,15,0,7,3,2,0,1,4,Yes,Travel_Rarely,3,3,4,3,3,3,No
1438,48,Male,Single,IT,IT Manager,2,5,Human Resources,8,64830,18,1,9,2,0,0,4,3,No,Travel_Rarely,3,2,2,4,3,3,No
1439,48,Male,Divorced,Sales,Sales Manager,1,2,Marketing,1,39497,11,0,1,0,0,0,4,2,Yes,Travel_Rarely,4,2,3,2,2,3,No
1440,34,Male,Divorced,Research & Development,Manufacturing Director,1,3,Technical Degree,25,51606,14,0,7,1,0,1,3,0,Yes,Travel_Rarely,2,1,3,3,3,3,No
1441,42,Male,Divorced,Sales,Sales Representative,1,3,Human Resources,4,39960,11,1,6,0,0,0,3,3,No,Travel_Rarely,4,3,2,3,3,3,No
1442,49,Female,Divorced,Research & Development,R&D Manager,1,4,Technical Degree,40,56629,11,1,1,0,0,0,4,3,No,Travel_Rarely,4,4,4,3,3,3,No
1443,23,Male,Divorced,Sales,Sales Manager,1,5,Medical,8,44691,21,1,5,3,1,3,2,4,No,Travel_Rarely,1,1,2,3,4,3,No
1444,22,Female,Married,Research & Development,R&D Manager,1,5,Technical Degree,8,54802,11,0,3,2,1,1,1,3,Yes,Travel_Rarely,3,4,3,3,4,3,No
1445,31,Female,Married,Finance,Financial Analyst,2,3,Other,27,71224,17,0,3,3,1,0,3,3,Yes,Travel_Rarely,4,2,3,3,4,3,No
1446,20,Male,Single,Human Resources,HR Executive,2,3,Medical,1,50736,11,1,2,0,0,0,3,3,No,Travel_Rarely,1,4,3,3,2,4,Yes
1447,36,Female,Single,Research & Development,Laboratory Technician,1,2,Medical,9,57561,12,1,3,1,0,0,1,2,No,Travel_Frequently,3,4,3,2,2,4,Yes
1448,31,Male,Single,Sales,Sales Manager,1,4,Life Sciences,1,37466,17,2,6,6,2,3,4,4,No,Travel_Rarely,3,2,3,3,4,3,No
1449,43,Male,Divorced,IT,IT Manager,5,5,Technical Degree,1,115011,11,0,25,22,20,3,4,3,No,Travel_Frequently,3,2,3,2,4,3,No
1450,36,Male,Single,IT,Software Engineer,2,3,Human Resources,5,69176,18,1,6,4,3,4,1,2,No,Travel_Rarely,3,4,2,1,2,3,No
1451,50,Female,Divorced,Research & Development,Laboratory Technician,1,2,Human Resources,1,45872,12,0,5,4,2,4,2,3,No,Travel_Rarely,1,4,4,1,4,3,No
1452,39,Female,Divorced,Research & Development,Research Scientist,4,3,Marketing,1,95659,14,1,12,11,7,0,0,2,No,Travel_Frequently,3,4,3,2,3,3,No
1453,38,Male,Divorced,Research & Development,R&D Manager,1,2,Life Sciences,13,47611,17,1,10,5,3,0,2,3,No,Travel_Rarely,1,4,4,3,4,3,No
1454,33,Female,Divorced,Finance,Financial Analyst,1,3,Human Resources,13,53921,11,1,6,0,0,0,5,2,No,Travel_Rarely,3,4,1,3,2,3,No
1455,28,Male,Single,Research & Development,Manufacturing Director,4,2,Life Sciences,4,106039,11,2,10,8,7,6,2,2,No,Travel_Rarely,4,2,3,4,4,3,No
1456,53,Male,Married,Sales,Sales Manager,2,3,Technical Degree,8,51063,14,2,8,5,4,1,4,4,No,Travel_Rarely,4,1,3,3,2,3,No
1457,38,Male,Single,IT,Data Analyst,2,2,Human Resources,17,64779,14,3,2,2,0,1,2,2,Yes,Travel_Rarely,4,4,4,2,4,3,No
1458,35,Male,Married,Finance,Accountant,2,1,Human Resources,14,75277,13,0,2,1,0,1,2,0,Yes,Travel_Frequently,1,1,3,2,4,3,No
1459,20,Male,Single,Research & Development,Laboratory Technician,2,3,Marketing,2,63702,16,1,2,0,0,0,1,2,No,Travel_Rarely,1,2,3,1,1,3,No
1460,42,Male,Single,Research & Development,R&D Manager,2,3,Marketing,16,56900,15,0,5,1,0,0,1,0,No,Travel_Frequently,4,3,2,2,3,3,No
1461,36,Female,Single,IT,IT Manager,1,4,Technical Degree,14,61011,13,2,9,3,1,0,3,3,No,Travel_Rarely,4,1,3,3,4,3,No
1462,54,Male,Single,Sales,Sales Representative,5,3,Human Resources,14,108620,21,1,36,34,31,3,5,5,No,Travel_Rarely,4,3,2,4,3,3,No
1463,20,Male,Single,Finance,Finance Manager,1,3,Human Resources,1,48822,13,2,2,0,0,0,2,1,Yes,Travel_Rarely,4,1,2,3,3,3,No
1464,31,Female,Married,Research & Development,Laboratory Technician,1,2,Life Sciences,9,50993,13,1,4,0,0,0,3,2,No,Travel_Frequently,3,4,2,3,1,3,No
1465,33,Male,Divorced,Research & Development,R&D Manager,1,4,Life Sciences,11,55619,13,1,2,1,0,1,5,4,Yes,Travel_Rarely,3,4,1,3,3,3,No
1466,51,Female,Married,Research & Development,Research Scientist,1,3,Other,4,45866,17,3,6,4,1,1,1,5,No,Travel_Frequently,4,3,3,3,3,4,No
1467,27,Male,Single,Research & Development,Laboratory Technician,3,5,Medical,5,92678,13,1,9,5,1,1,5,1,Yes,Travel_Frequently,2,4,3,1,4,3,No
1468,20,Male,Divorced,Research & Development,Manufacturing Director,1,3,Life Sciences,1,47846,18,2,2,0,0,0,3,4,Yes,Non-Travel,4,2,3,2,2,3,Yes
1469,32,Female,Married,Research & Development,Research Scientist,2,5,Marketing,2,72536,11,0,10,7,5,0,4,2,Yes,Travel_Rarely,4,4,3,4,3,3,No
1470,36,Male,Single,IT,IT Support,1,2,Technical Degree,9,55774,16,0,1,1,0,0,1,4,No,Travel_Rarely,4,2,3,3,3,3,No
1471,33,Female,Divorced,Research & Development,R&D Manager,1,5,Human Resources,2,57083,18,3,2,0,0,0,3,1,No,Travel_Rarely,2,2,3,3,4,4,Yes
1472,43,Male,Divorced,Sales,Sales Representative,5,2,Marketing,1,103363,11,0,15,13,3,2,4,4,Yes,Travel_Rarely,4,2,3,4,4,3,No
1473,29,Male,Divorced,Human Resources,HR Manager,1,2,Human Resources,8,33610,11,3,9,3,2,3,1,2,No,Travel_Frequently,1,1,3,3,2,3,Yes
1474,31,Male,Married,IT,IT Manager,1,1,Human Resources,14,60825,13,3,1,0,0,0,0,2,No,Travel_Rarely,2,2,3,2,2,3,No
1475,30,Male,Single,Sales,Sales Representative,2,2,Medical,1,60615,20,1,8,6,5,0,8,2,No,Non-Travel,2,4,1,3,4,4,No
